Comment_ID,Task_ID,Employee_ID,Comment_Text,Comment_Type,Visibility,Created_DateTime,Edited,Sentiment,Likes
CMT006313,TASK-10552,EMP182,Issue reproduced successfully.,Update,Internal,2025-07-01 14:44:23,Yes,Neutral,3
CMT006314,TASK-15736,EMP148,Task blocked due to external dependency.,Update,Internal,2025-08-20 01:47:54,Yes,Negative,1
CMT006315,TASK-14421,EMP205,Deployment completed in UAT.,Customer Reply,Internal,2026-05-25 22:20:41,Yes,Neutral,8
CMT006316,TASK-10985,EMP289,Code review completed successfully.,Testing,Public,2024-11-06 17:54:26,Yes,Positive,9
CMT006317,TASK-15061,EMP087,Unable to reproduce the reported issue.,Deployment,Public,2024-12-31 23:17:05,No,Positive,4
CMT006318,TASK-17216,EMP214,Waiting for QA validation.,Investigation,Public,2024-12-26 12:12:24,No,Negative,6
CMT006319,TASK-12429,EMP251,Performance optimization implemented.,Deployment,Public,2025-05-02 08:11:10,No,Neutral,4
CMT006320,TASK-15054,EMP141,Additional logs have been attached.,Deployment,Internal,2026-05-25 01:40:03,No,Neutral,9
CMT006321,TASK-16281,EMP068,Unable to reproduce the reported issue.,Testing,Public,2024-11-23 09:02:29,Yes,Positive,10
CMT006322,TASK-19731,EMP031,Waiting for QA validation.,Review,Internal,2024-09-18 22:42:26,No,Negative,3
CMT006323,TASK-17191,EMP137,Production deployment scheduled.,Testing,Internal,2025-07-31 22:52:42,Yes,Neutral,8
CMT006324,TASK-19561,EMP471,Production deployment scheduled.,Customer Reply,Internal,2025-04-27 04:09:28,Yes,Neutral,10
CMT006325,TASK-11257,EMP421,Root cause identified and under analysis.,Review,Internal,2024-08-24 03:12:55,No,Negative,1
CMT006326,TASK-15637,EMP193,Investigating the issue reported by the customer.,Update,Internal,2026-04-03 20:39:51,No,Positive,0
CMT006327,TASK-16191,EMP437,Database migration completed.,Deployment,Public,2025-04-02 23:52:05,Yes,Negative,4
CMT006328,TASK-12227,EMP052,Waiting for QA validation.,Update,Public,2025-07-06 09:08:08,Yes,Negative,4
CMT006329,TASK-16536,EMP321,Code review completed successfully.,Investigation,Public,2025-12-26 10:40:39,No,Negative,7
CMT006330,TASK-17396,EMP113,Monitoring the application after deployment.,Deployment,Public,2025-05-16 20:13:14,No,Neutral,5
CMT006331,TASK-15583,EMP299,Additional logs have been attached.,Deployment,Public,2026-03-03 11:34:08,No,Negative,9
CMT006332,TASK-14814,EMP491,Deployment completed in UAT.,Customer Reply,Internal,2025-11-06 08:52:52,No,Negative,3
CMT006333,TASK-16456,EMP349,Changes deployed to the development environment.,Update,Public,2025-02-05 05:07:47,No,Neutral,8
CMT006334,TASK-19009,EMP164,Fix developed and submitted for code review.,Update,Public,2024-07-30 04:57:31,No,Neutral,4
CMT006335,TASK-10991,EMP023,API response time has improved.,Testing,Public,2026-05-20 12:51:05,Yes,Positive,5
CMT006336,TASK-18441,EMP453,Security validation completed.,Investigation,Internal,2026-05-04 00:24:56,Yes,Positive,1
CMT006337,TASK-11614,EMP481,Root cause identified and under analysis.,Customer Reply,Internal,2025-10-11 14:26:10,Yes,Positive,2
CMT006338,TASK-14389,EMP380,API response time has improved.,Review,Public,2024-09-10 14:58:09,Yes,Positive,0
CMT006339,TASK-12725,EMP450,Unable to reproduce the reported issue.,Testing,Public,2025-08-02 05:09:43,No,Neutral,7
CMT006340,TASK-17963,EMP438,Additional logs have been attached.,Testing,Public,2026-03-06 08:54:32,Yes,Neutral,1
CMT006341,TASK-11153,EMP071,Monitoring the application after deployment.,Testing,Public,2025-01-28 19:41:10,Yes,Neutral,1
CMT006342,TASK-17648,EMP424,Issue reproduced successfully.,Review,Internal,2026-04-28 04:41:52,No,Positive,4
CMT006343,TASK-18437,EMP450,Waiting for QA validation.,Review,Public,2025-06-01 13:32:29,No,Neutral,4
CMT006344,TASK-12332,EMP461,Root cause identified and under analysis.,Testing,Public,2025-03-25 06:56:19,No,Neutral,3
CMT006345,TASK-12483,EMP209,Deployment completed in UAT.,Review,Internal,2024-12-18 18:28:26,No,Positive,4
CMT006346,TASK-13851,EMP190,Monitoring the application after deployment.,Deployment,Internal,2025-02-26 05:34:23,No,Negative,2
CMT006347,TASK-14531,EMP219,Security validation completed.,Customer Reply,Public,2024-10-12 14:16:19,No,Neutral,1
CMT006348,TASK-15106,EMP012,Issue reproduced successfully.,Investigation,Public,2024-08-09 07:46:03,No,Neutral,0
CMT006349,TASK-18734,EMP351,Code review completed successfully.,Investigation,Public,2024-12-03 03:30:12,Yes,Neutral,1
CMT006350,TASK-19816,EMP240,Changes deployed to the development environment.,Customer Reply,Internal,2024-11-08 12:10:34,No,Neutral,7
CMT006351,TASK-11081,EMP157,Database migration completed.,Deployment,Public,2025-08-15 20:34:20,Yes,Positive,8
CMT006352,TASK-13055,EMP247,Deployment completed in UAT.,Investigation,Public,2025-04-14 22:49:53,Yes,Neutral,10
CMT006353,TASK-16187,EMP097,Root cause identified and under analysis.,Review,Public,2024-09-27 23:19:25,No,Negative,5
CMT006354,TASK-10386,EMP354,Additional logs have been attached.,Testing,Internal,2026-02-18 05:59:23,No,Positive,2
CMT006355,TASK-19521,EMP256,Production deployment scheduled.,Review,Public,2024-09-29 06:11:55,No,Neutral,9
CMT006356,TASK-12888,EMP379,Code review completed successfully.,Update,Internal,2026-05-31 06:02:31,Yes,Negative,8
CMT006357,TASK-10055,EMP383,Deployment completed in UAT.,Review,Public,2025-12-08 03:25:03,Yes,Neutral,8
CMT006358,TASK-17675,EMP083,Customer confirmed the fix.,Review,Public,2026-04-11 09:28:55,No,Positive,0
CMT006359,TASK-17687,EMP361,Waiting for QA validation.,Testing,Public,2026-01-22 07:30:21,No,Neutral,7
CMT006360,TASK-18793,EMP351,Database migration completed.,Customer Reply,Internal,2025-05-17 11:08:56,Yes,Positive,5
CMT006361,TASK-13363,EMP431,Customer confirmed the fix.,Update,Public,2024-08-30 11:24:37,No,Positive,0
CMT006362,TASK-17166,EMP107,Changes deployed to the development environment.,Customer Reply,Internal,2024-12-10 18:22:54,No,Negative,4
CMT006363,TASK-15820,EMP214,Monitoring the application after deployment.,Testing,Internal,2025-06-21 06:56:29,No,Positive,3
CMT006364,TASK-16167,EMP018,Waiting for QA validation.,Testing,Public,2026-05-02 03:57:37,No,Positive,4
CMT006365,TASK-17230,EMP054,Issue reproduced successfully.,Investigation,Public,2026-02-11 23:32:54,No,Positive,8
CMT006366,TASK-18529,EMP194,Testing completed successfully.,Testing,Public,2026-02-23 16:15:29,No,Neutral,4
CMT006367,TASK-13405,EMP491,Code review completed successfully.,Update,Internal,2026-03-28 13:29:13,Yes,Negative,2
CMT006368,TASK-18980,EMP315,Customer confirmed the fix.,Deployment,Public,2025-01-14 03:36:52,Yes,Neutral,0
CMT006369,TASK-16371,EMP135,Issue reproduced successfully.,Customer Reply,Public,2025-05-18 08:17:53,No,Negative,0
CMT006370,TASK-18236,EMP433,Dependency updated successfully.,Testing,Internal,2024-09-22 21:22:30,No,Negative,9
CMT006371,TASK-13341,EMP084,Monitoring the application after deployment.,Review,Internal,2026-04-06 09:30:48,Yes,Negative,4
CMT006372,TASK-18548,EMP443,Task blocked due to external dependency.,Deployment,Public,2025-04-24 06:05:21,Yes,Neutral,5
CMT006373,TASK-18162,EMP318,Database migration completed.,Deployment,Internal,2024-07-27 14:04:52,No,Negative,2
CMT006374,TASK-12208,EMP455,Customer confirmed the fix.,Update,Public,2024-11-05 20:35:04,Yes,Negative,2
CMT006375,TASK-14693,EMP128,Performance optimization implemented.,Investigation,Internal,2025-10-04 19:23:39,Yes,Neutral,9
CMT006376,TASK-13132,EMP153,Changes deployed to the development environment.,Review,Internal,2025-08-25 18:28:37,No,Neutral,5
CMT006377,TASK-15960,EMP022,Waiting for QA validation.,Customer Reply,Internal,2024-11-24 17:54:06,No,Neutral,6
CMT006378,TASK-15932,EMP169,Security validation completed.,Customer Reply,Public,2026-06-30 16:30:01,No,Positive,3
CMT006379,TASK-13323,EMP315,Issue reproduced successfully.,Review,Public,2026-02-17 05:10:42,Yes,Neutral,9
CMT006380,TASK-11353,EMP357,Code review completed successfully.,Review,Public,2025-01-31 02:36:54,No,Neutral,10
CMT006381,TASK-17416,EMP447,Issue reproduced successfully.,Customer Reply,Internal,2024-09-23 20:11:45,No,Negative,8
CMT006382,TASK-17638,EMP056,Customer confirmed the fix.,Testing,Public,2025-05-15 16:25:03,No,Neutral,3
CMT006383,TASK-17472,EMP282,Waiting for QA validation.,Investigation,Public,2024-08-28 01:33:58,No,Negative,4
CMT006384,TASK-14211,EMP124,Deployment completed in UAT.,Update,Public,2026-07-05 18:23:48,No,Positive,6
CMT006385,TASK-10413,EMP383,Code review completed successfully.,Update,Public,2026-06-11 18:25:21,Yes,Neutral,3
CMT006386,TASK-16707,EMP229,Dependency updated successfully.,Customer Reply,Public,2025-12-31 15:00:22,Yes,Positive,7
CMT006387,TASK-15275,EMP493,Customer confirmed the fix.,Update,Public,2026-04-29 05:43:11,Yes,Neutral,8
CMT006388,TASK-18915,EMP343,Database migration completed.,Investigation,Public,2026-01-23 00:07:31,Yes,Neutral,3
CMT006389,TASK-15950,EMP452,Monitoring the application after deployment.,Investigation,Internal,2025-08-18 16:55:30,No,Neutral,2
CMT006390,TASK-15100,EMP470,Deployment completed in UAT.,Review,Public,2026-07-02 10:08:36,No,Positive,6
CMT006391,TASK-19584,EMP116,Unable to reproduce the reported issue.,Testing,Internal,2025-06-19 10:36:20,Yes,Negative,1
CMT006392,TASK-19904,EMP103,Security validation completed.,Investigation,Internal,2025-03-13 17:23:24,Yes,Positive,4
CMT006393,TASK-10981,EMP317,Security validation completed.,Review,Public,2025-11-25 00:55:23,Yes,Neutral,4
CMT006394,TASK-15337,EMP472,Database migration completed.,Customer Reply,Public,2026-05-04 06:32:28,No,Positive,8
CMT006395,TASK-11239,EMP064,Unable to reproduce the reported issue.,Update,Internal,2024-09-08 17:50:28,No,Neutral,9
CMT006396,TASK-19061,EMP384,API response time has improved.,Customer Reply,Internal,2025-08-29 20:45:30,Yes,Neutral,3
CMT006397,TASK-17253,EMP017,Issue reproduced successfully.,Investigation,Public,2025-01-19 05:10:35,No,Negative,5
CMT006398,TASK-10720,EMP367,Unable to reproduce the reported issue.,Review,Public,2024-08-04 00:09:55,Yes,Positive,4
CMT006399,TASK-16635,EMP146,Customer confirmed the fix.,Review,Internal,2025-08-07 07:43:48,Yes,Negative,2
CMT006400,TASK-15366,EMP073,Task blocked due to external dependency.,Review,Internal,2024-10-09 22:07:23,Yes,Positive,2
CMT006401,TASK-19344,EMP248,Unable to reproduce the reported issue.,Deployment,Internal,2025-08-01 07:29:04,No,Neutral,3
CMT006402,TASK-15244,EMP352,Unable to reproduce the reported issue.,Review,Public,2024-09-06 12:12:33,No,Positive,1
CMT006403,TASK-10647,EMP353,Fix developed and submitted for code review.,Update,Public,2024-12-12 17:03:11,Yes,Negative,7
CMT006404,TASK-14535,EMP046,Unable to reproduce the reported issue.,Review,Public,2025-08-04 23:48:45,Yes,Positive,2
CMT006405,TASK-18969,EMP334,Investigating the issue reported by the customer.,Testing,Internal,2026-03-24 03:14:34,Yes,Negative,7
CMT006406,TASK-18600,EMP132,Fix developed and submitted for code review.,Customer Reply,Internal,2025-03-06 18:53:30,Yes,Neutral,8
CMT006407,TASK-13283,EMP102,Waiting for QA validation.,Review,Public,2025-10-26 18:17:30,No,Positive,9
CMT006408,TASK-16753,EMP271,Testing completed successfully.,Deployment,Internal,2024-11-14 13:02:59,No,Positive,5
CMT006409,TASK-14716,EMP039,Root cause identified and under analysis.,Customer Reply,Internal,2025-09-14 17:15:33,No,Negative,10
CMT006410,TASK-16557,EMP269,Waiting for QA validation.,Update,Internal,2024-10-28 14:38:51,Yes,Negative,6
CMT006411,TASK-12366,EMP445,API response time has improved.,Update,Internal,2026-03-24 08:12:37,Yes,Negative,1
CMT006412,TASK-18470,EMP419,Testing completed successfully.,Deployment,Public,2024-11-01 16:05:00,No,Neutral,7
CMT006413,TASK-18806,EMP025,Performance optimization implemented.,Review,Public,2025-06-13 14:43:58,No,Negative,1
CMT006414,TASK-10851,EMP489,Production deployment scheduled.,Investigation,Internal,2024-11-16 22:26:01,No,Negative,5
CMT006415,TASK-12794,EMP035,Security validation completed.,Investigation,Internal,2025-02-18 17:35:27,No,Positive,7
CMT006416,TASK-15594,EMP332,Fix developed and submitted for code review.,Customer Reply,Public,2025-02-24 08:25:31,Yes,Negative,4
CMT006417,TASK-12648,EMP278,Database migration completed.,Review,Public,2026-03-17 12:59:05,No,Negative,9
CMT006418,TASK-17179,EMP432,Unable to reproduce the reported issue.,Customer Reply,Public,2025-10-30 00:01:46,Yes,Negative,9
CMT006419,TASK-18015,EMP184,Additional logs have been attached.,Customer Reply,Internal,2026-01-11 22:00:56,Yes,Negative,6
CMT006420,TASK-13738,EMP367,Additional logs have been attached.,Investigation,Internal,2024-09-01 04:09:57,Yes,Positive,4
CMT006421,TASK-11751,EMP310,Testing completed successfully.,Deployment,Internal,2024-07-30 02:56:43,No,Positive,0
CMT006422,TASK-15966,EMP020,Testing completed successfully.,Update,Internal,2026-02-06 11:56:33,Yes,Positive,1
CMT006423,TASK-14494,EMP018,Monitoring the application after deployment.,Testing,Public,2025-04-20 09:25:08,No,Neutral,0
CMT006424,TASK-16185,EMP388,Task blocked due to external dependency.,Testing,Internal,2024-11-10 01:32:04,No,Negative,1
CMT006425,TASK-10064,EMP480,Customer confirmed the fix.,Testing,Public,2025-05-29 17:41:56,No,Positive,8
CMT006426,TASK-14994,EMP486,Unable to reproduce the reported issue.,Testing,Public,2024-09-08 18:36:59,No,Positive,0
CMT006427,TASK-18158,EMP375,Root cause identified and under analysis.,Review,Public,2024-08-01 20:58:28,Yes,Neutral,0
CMT006428,TASK-19321,EMP049,Waiting for QA validation.,Update,Internal,2025-10-07 13:32:09,No,Positive,1
CMT006429,TASK-17764,EMP471,Customer confirmed the fix.,Update,Public,2025-02-25 05:22:29,Yes,Positive,8
CMT006430,TASK-19030,EMP447,Waiting for QA validation.,Investigation,Public,2026-05-20 05:17:03,No,Negative,0
CMT006431,TASK-15677,EMP038,Production deployment scheduled.,Testing,Internal,2024-10-16 23:04:58,Yes,Negative,2
CMT006432,TASK-11391,EMP204,Customer confirmed the fix.,Testing,Internal,2026-01-15 19:58:30,Yes,Neutral,0
CMT006433,TASK-10727,EMP058,Dependency updated successfully.,Update,Public,2026-02-14 16:11:34,No,Negative,5
CMT006434,TASK-11803,EMP315,Database migration completed.,Deployment,Public,2026-03-19 14:08:03,Yes,Negative,3
CMT006435,TASK-16145,EMP020,Changes deployed to the development environment.,Update,Internal,2025-06-15 02:50:25,No,Neutral,8
CMT006436,TASK-19887,EMP434,Deployment completed in UAT.,Customer Reply,Public,2024-11-16 00:55:51,Yes,Neutral,6
CMT006437,TASK-11601,EMP104,Monitoring the application after deployment.,Review,Internal,2026-04-22 14:51:19,Yes,Negative,5
CMT006438,TASK-15524,EMP410,Code review completed successfully.,Customer Reply,Public,2025-01-26 18:51:55,Yes,Neutral,5
CMT006439,TASK-13722,EMP425,Production deployment scheduled.,Update,Internal,2024-11-01 07:54:54,No,Negative,0
CMT006440,TASK-16253,EMP468,Waiting for QA validation.,Testing,Internal,2025-03-24 21:54:36,Yes,Positive,8
CMT006441,TASK-19574,EMP051,Code review completed successfully.,Investigation,Public,2025-07-11 05:07:00,Yes,Negative,2
CMT006442,TASK-14406,EMP302,Root cause identified and under analysis.,Testing,Public,2025-01-08 01:41:57,No,Negative,8
CMT006443,TASK-15237,EMP234,Task blocked due to external dependency.,Investigation,Public,2025-07-30 16:33:10,Yes,Positive,1
CMT006444,TASK-15697,EMP097,Code review completed successfully.,Customer Reply,Public,2025-05-03 02:22:06,No,Negative,0
CMT006445,TASK-14417,EMP067,Additional logs have been attached.,Deployment,Public,2025-04-13 07:13:26,No,Negative,0
CMT006446,TASK-19298,EMP262,Database migration completed.,Deployment,Public,2025-04-16 16:45:04,No,Positive,0
CMT006447,TASK-12036,EMP476,Monitoring the application after deployment.,Deployment,Public,2025-01-15 13:40:32,No,Positive,9
CMT006448,TASK-15547,EMP226,Customer confirmed the fix.,Update,Internal,2025-05-19 08:42:52,Yes,Neutral,5
CMT006449,TASK-12652,EMP191,Monitoring the application after deployment.,Customer Reply,Internal,2026-06-20 00:11:33,No,Neutral,3
CMT006450,TASK-13292,EMP376,Monitoring the application after deployment.,Investigation,Public,2025-10-01 11:35:54,Yes,Negative,3
CMT006451,TASK-10762,EMP024,Monitoring the application after deployment.,Customer Reply,Public,2024-07-23 13:31:40,Yes,Negative,9
CMT006452,TASK-11467,EMP365,Monitoring the application after deployment.,Investigation,Internal,2025-12-03 06:10:31,No,Positive,2
CMT006453,TASK-14669,EMP241,Testing completed successfully.,Testing,Internal,2025-11-14 02:22:35,No,Positive,2
CMT006454,TASK-18527,EMP239,Fix developed and submitted for code review.,Deployment,Public,2025-04-27 16:19:12,No,Neutral,0
CMT006455,TASK-18808,EMP341,Additional logs have been attached.,Update,Internal,2025-04-26 12:59:14,Yes,Positive,1
CMT006456,TASK-11795,EMP397,Database migration completed.,Update,Internal,2025-04-09 14:04:16,Yes,Neutral,6
CMT006457,TASK-12092,EMP169,Production deployment scheduled.,Update,Internal,2025-04-21 12:06:26,No,Neutral,5
CMT006458,TASK-13363,EMP389,Code review completed successfully.,Investigation,Public,2024-10-09 16:19:35,Yes,Neutral,9
CMT006459,TASK-19121,EMP334,Unable to reproduce the reported issue.,Review,Public,2026-06-20 19:55:21,No,Positive,0
CMT006460,TASK-15184,EMP112,Testing completed successfully.,Testing,Internal,2024-10-21 07:46:59,No,Positive,3
CMT006461,TASK-19994,EMP128,Changes deployed to the development environment.,Review,Public,2024-10-08 19:42:43,Yes,Negative,4
CMT006462,TASK-10248,EMP048,Task blocked due to external dependency.,Investigation,Internal,2024-10-25 12:01:03,Yes,Positive,0
CMT006463,TASK-13806,EMP157,Waiting for QA validation.,Deployment,Internal,2025-05-26 14:35:04,No,Neutral,8
CMT006464,TASK-17689,EMP069,Fix developed and submitted for code review.,Investigation,Internal,2024-07-28 00:36:22,Yes,Positive,1
CMT006465,TASK-15136,EMP363,Changes deployed to the development environment.,Testing,Public,2026-01-27 02:35:26,Yes,Negative,5
CMT006466,TASK-10550,EMP256,Task blocked due to external dependency.,Deployment,Internal,2024-12-25 17:56:33,No,Neutral,3
CMT006467,TASK-17558,EMP382,Dependency updated successfully.,Update,Public,2025-07-26 13:00:05,Yes,Positive,2
